Exame,Case,Class,ImageCheckSum,ImagePathName,ImageShapeR,ImageShapeC,ImageShapeChannels,ObjectsBoundingBoxMinimumR,ObjectsBoundingBoxMinimumC,ObjectsBoundingBoxMaximumR,ObjectsBoundingBoxMaximumC,ObjectsCategory
860,11,0,dcf9783590b43dc2882f9bf7fbc7c222,/images/78ac1e98-7062-4e27-8d58-25c392cae889.png,1200,1600,3,119,347,224,498,red blood cell
862,7,1,b579bec3de3ef70747e5c7d5993927d7,/images/afbb264e-ff60-443a-83f5-49d09be1b835.png,1200,1600,3,122,1098,272,1246,schizont
862,19,0,b579bec3de3ef70747e5c7d5993927d7,/images/afbb264e-ff60-443a-83f5-49d09be1b835.png,1200,1600,3,993,592,1097,696,red blood cell
863,3,1,8b087ea7264b2fa700e3544f01513529,/images/6b5ed184-cb15-4d54-93bb-9a3ca00184a1.png,1200,1600,3,113,1160,258,1324,trophozoite
863,20,0,8b087ea7264b2fa700e3544f01513529,/images/6b5ed184-cb15-4d54-93bb-9a3ca00184a1.png,1200,1600,3,527,1163,632,1273,red blood cell
864,71,1,d0b8fe37adee434886557506bd73b580,/images/5a105b89-c592-4d78-b208-7db6c6572752.png,1200,1600,3,85,1172,203,1291,ring
864,30,0,d0b8fe37adee434886557506bd73b580,/images/5a105b89-c592-4d78-b208-7db6c6572752.png,1200,1600,3,248,794,357,927,red blood cell
865,41,1,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,1033,603,1158,761,trophozoite
865,51,1,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,14,784,161,901,trophozoite
865,59,1,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,232,61,355,175,trophozoite
865,74,1,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,886,1195,1041,1314,trophozoite
865,78,1,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,603,771,696,936,ring
865,79,1,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,503,655,644,818,trophozoite
865,80,1,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,487,1061,598,1183,trophozoite
865,81,1,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,589,1115,705,1235,trophozoite
865,95,1,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,961,238,1101,378,trophozoite
865,38,0,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,588,1010,708,1121,red blood cell
865,50,0,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,27,591,136,701,red blood cell
865,77,0,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,1006,1176,1117,1281,red blood cell
865,72,0,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,428,1091,521,1190,red blood cell
865,14,0,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,313,1044,413,1146,red blood cell
865,99,0,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,1090,242,1194,351,red blood cell
865,63,0,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,931,991,1036,1085,red blood cell
865,28,0,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,1033,31,1152,153,red blood cell
865,86,0,478901c53e427d7c5cb9aa1191cf7b76,/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1200,1600,3,514,208,605,313,red blood cell
866,16,1,128a70c85a949f10beebd53732ed3c09,/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1200,1600,3,355,1021,445,1104,leukocyte
866,34,1,128a70c85a949f10beebd53732ed3c09,/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1200,1600,3,658,16,818,159,trophozoite
866,35,1,128a70c85a949f10beebd53732ed3c09,/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1200,1600,3,168,1304,314,1432,trophozoite
866,48,1,128a70c85a949f10beebd53732ed3c09,/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1200,1600,3,623,210,749,417,trophozoite
866,49,1,128a70c85a949f10beebd53732ed3c09,/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1200,1600,3,638,1183,738,1311,trophozoite
866,71,1,128a70c85a949f10beebd53732ed3c09,/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1200,1600,3,911,605,1020,729,ring
866,41,0,128a70c85a949f10beebd53732ed3c09,/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1200,1600,3,152,994,256,1087,red blood cell
866,27,0,128a70c85a949f10beebd53732ed3c09,/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1200,1600,3,919,370,1045,491,red blood cell
866,17,0,128a70c85a949f10beebd53732ed3c09,/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1200,1600,3,677,334,802,463,red blood cell
866,70,0,128a70c85a949f10beebd53732ed3c09,/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1200,1600,3,670,642,777,751,red blood cell
866,7,0,128a70c85a949f10beebd53732ed3c09,/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1200,1600,3,325,1195,446,1308,red blood cell
866,37,0,128a70c85a949f10beebd53732ed3c09,/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1200,1600,3,609,1393,725,1510,red blood cell
867,29,1,0eeab384c1ab690af8d5b28e35c8cf22,/images/1d4f06e1-9c9b-487e-84cd-e7e50cc754da.png,1200,1600,3,636,1357,764,1510,schizont
867,48,1,0eeab384c1ab690af8d5b28e35c8cf22,/images/1d4f06e1-9c9b-487e-84cd-e7e50cc754da.png,1200,1600,3,836,632,993,790,schizont
867,36,0,0eeab384c1ab690af8d5b28e35c8cf22,/images/1d4f06e1-9c9b-487e-84cd-e7e50cc754da.png,1200,1600,3,316,210,416,346,red blood cell
867,53,0,0eeab384c1ab690af8d5b28e35c8cf22,/images/1d4f06e1-9c9b-487e-84cd-e7e50cc754da.png,1200,1600,3,463,1423,585,1547,red blood cell
868,12,1,adf4ac5019a5459ad101a29b78729264,/images/05717db9-f1ef-4101-a9f7-7a007e83b1c9.png,1200,1600,3,901,390,1039,505,ring
868,48,1,adf4ac5019a5459ad101a29b78729264,/images/05717db9-f1ef-4101-a9f7-7a007e83b1c9.png,1200,1600,3,967,616,1108,730,ring
868,44,0,adf4ac5019a5459ad101a29b78729264,/images/05717db9-f1ef-4101-a9f7-7a007e83b1c9.png,1200,1600,3,964,164,1101,260,red blood cell
868,1,0,adf4ac5019a5459ad101a29b78729264,/images/05717db9-f1ef-4101-a9f7-7a007e83b1c9.png,1200,1600,3,992,765,1096,877,red blood cell
869,58,1,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,127,907,243,1042,ring
869,61,1,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,1036,494,1159,666,trophozoite
869,65,1,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,911,1299,1027,1450,trophozoite
869,66,1,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,548,644,673,775,trophozoite
869,67,1,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,963,152,1108,288,trophozoite
869,68,1,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,1018,365,1158,483,trophozoite
869,69,1,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,687,1271,843,1435,trophozoite
869,70,1,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,41,698,195,866,ring
869,71,1,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,168,1192,317,1303,trophozoite
869,72,1,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,288,143,424,274,trophozoite
869,21,0,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,245,507,369,636,red blood cell
869,6,0,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,903,571,1006,676,red blood cell
869,53,0,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,558,1069,698,1194,red blood cell
869,34,0,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,286,8,374,110,red blood cell
869,64,0,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,149,843,263,968,red blood cell
869,79,0,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,315,1509,412,1595,red blood cell
869,27,0,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,269,317,388,427,red blood cell
869,42,0,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,970,655,1087,770,red blood cell
869,12,0,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,114,1456,219,1564,red blood cell
869,7,0,acb46777ca16ba7f7c0c53b044e6ef85,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1200,1600,3,560,333,672,445,red blood cell
870,25,1,5eed8c845835048859545f99991cf305,/images/71204a6d-814e-44b6-9cee-7b979f478021.png,1200,1600,3,176,1052,304,1178,trophozoite
870,49,1,5eed8c845835048859545f99991cf305,/images/71204a6d-814e-44b6-9cee-7b979f478021.png,1200,1600,3,786,66,902,212,trophozoite
870,60,1,5eed8c845835048859545f99991cf305,/images/71204a6d-814e-44b6-9cee-7b979f478021.png,1200,1600,3,274,1176,406,1305,trophozoite
870,77,1,5eed8c845835048859545f99991cf305,/images/71204a6d-814e-44b6-9cee-7b979f478021.png,1200,1600,3,53,601,160,738,trophozoite
870,37,0,5eed8c845835048859545f99991cf305,/images/71204a6d-814e-44b6-9cee-7b979f478021.png,1200,1600,3,883,118,997,227,red blood cell
870,19,0,5eed8c845835048859545f99991cf305,/images/71204a6d-814e-44b6-9cee-7b979f478021.png,1200,1600,3,573,1016,687,1117,red blood cell
870,30,0,5eed8c845835048859545f99991cf305,/images/71204a6d-814e-44b6-9cee-7b979f478021.png,1200,1600,3,1091,866,1181,980,red blood cell
870,3,0,5eed8c845835048859545f99991cf305,/images/71204a6d-814e-44b6-9cee-7b979f478021.png,1200,1600,3,228,34,326,130,red blood cell
871,9,1,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,278,1419,369,1517,leukocyte
871,46,1,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,276,739,387,868,leukocyte
871,55,1,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,890,1085,1023,1254,ring
871,68,1,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,1042,815,1191,937,trophozoite
871,69,1,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,954,441,1087,603,trophozoite
871,70,1,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,772,254,911,377,trophozoite
871,71,1,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,0,229,145,370,trophozoite
871,72,1,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,8,764,116,933,trophozoite
871,73,1,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,111,1185,284,1309,trophozoite
871,52,0,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,367,778,484,895,red blood cell
871,17,0,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,494,1288,601,1403,red blood cell
871,75,0,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,813,370,907,466,red blood cell
871,50,0,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,169,344,298,471,red blood cell
871,77,0,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,501,607,601,710,red blood cell
871,32,0,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,202,461,323,589,red blood cell
871,83,0,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,357,503,481,608,red blood cell
871,24,0,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,765,112,889,232,red blood cell
871,21,0,c333fe9594bfe5fe04b5c0bcd1b9b2ad,/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1200,1600,3,713,1398,807,1535,red blood cell
873,1,1,0222271eb51b0b62f66e90c12e494d70,/images/e13f2327-fbf4-4d84-a8c1-09cb1e449c8c.png,1200,1600,3,993,590,1126,723,trophozoite
873,30,0,0222271eb51b0b62f66e90c12e494d70,/images/e13f2327-fbf4-4d84-a8c1-09cb1e449c8c.png,1200,1600,3,56,1202,167,1318,red blood cell
874,10,1,784ae94abc782aeef25928e22ba469d1,/images/9c4cb048-d64a-4b7f-84ff-ca28a8084fc7.png,1200,1600,3,459,649,598,816,trophozoite
874,22,0,784ae94abc782aeef25928e22ba469d1,/images/9c4cb048-d64a-4b7f-84ff-ca28a8084fc7.png,1200,1600,3,145,564,244,696,red blood cell
875,66,1,b43e036ff4881dfc22b12aaa090eb47a,/images/f3d84be2-8af0-4d62-9f72-23d3dc08cbbe.png,1200,1600,3,223,305,389,452,gametocyte
875,38,0,b43e036ff4881dfc22b12aaa090eb47a,/images/f3d84be2-8af0-4d62-9f72-23d3dc08cbbe.png,1200,1600,3,267,420,367,549,red blood cell
876,3,1,be4c9e3ea4db731658783b1efaeecdc1,/images/55836297-fc8e-4e00-9767-0d12b86e4604.png,1200,1600,3,880,579,991,710,ring
876,12,1,be4c9e3ea4db731658783b1efaeecdc1,/images/55836297-fc8e-4e00-9767-0d12b86e4604.png,1200,1600,3,496,946,607,1069,ring
876,14,1,be4c9e3ea4db731658783b1efaeecdc1,/images/55836297-fc8e-4e00-9767-0d12b86e4604.png,1200,1600,3,194,1213,313,1341,ring
876,65,0,be4c9e3ea4db731658783b1efaeecdc1,/images/55836297-fc8e-4e00-9767-0d12b86e4604.png,1200,1600,3,1093,470,1194,587,red blood cell
876,40,0,be4c9e3ea4db731658783b1efaeecdc1,/images/55836297-fc8e-4e00-9767-0d12b86e4604.png,1200,1600,3,654,704,743,812,red blood cell
876,10,0,be4c9e3ea4db731658783b1efaeecdc1,/images/55836297-fc8e-4e00-9767-0d12b86e4604.png,1200,1600,3,711,942,826,1050,red blood cell
877,5,1,bd470e2de79b0b98a2b8913692361051,/images/03359d4d-69cb-4146-8286-ca7399366f97.png,1200,1600,3,234,1100,366,1256,difficult
877,39,0,bd470e2de79b0b98a2b8913692361051,/images/03359d4d-69cb-4146-8286-ca7399366f97.png,1200,1600,3,429,555,552,665,red blood cell
878,19,1,fda4cdf688a91f1760a3085a15a3010a,/images/bc832bde-d3ea-4a8e-be90-7a3329dcc314.png,1200,1600,3,797,694,965,824,schizont
878,2,0,fda4cdf688a91f1760a3085a15a3010a,/images/bc832bde-d3ea-4a8e-be90-7a3329dcc314.png,1200,1600,3,780,316,903,448,red blood cell
880,11,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,599,814,689,913,leukocyte
880,28,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,69,392,188,501,ring
880,36,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,430,334,559,455,trophozoite
880,39,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,301,380,457,518,gametocyte
880,57,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,58,1035,167,1185,trophozoite
880,66,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,484,116,612,234,trophozoite
880,72,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,657,505,777,693,ring
880,73,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,777,770,995,909,trophozoite
880,74,1,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,992,1189,1131,1348,trophozoite
880,59,0,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,284,1,370,81,red blood cell
880,30,0,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,918,1184,1008,1297,red blood cell
880,48,0,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,15,526,120,642,red blood cell
880,56,0,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,41,293,152,391,red blood cell
880,4,0,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,437,227,552,349,red blood cell
880,55,0,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,1089,932,1195,1048,red blood cell
880,37,0,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,438,806,543,911,red blood cell
880,62,0,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,760,1398,868,1514,red blood cell
880,42,0,e69c7b167f95b066e9bb31d64aa337bd,/images/5dec0204-af81-44ef-a942-8a173669c123.png,1200,1600,3,750,49,842,143,red blood cell
881,108,1,eff17c2b9b46f592fd7e230eaf4e0676,/images/df3d98b9-3dd7-4107-8d4a-ae1b7f247793.png,1200,1600,3,715,809,850,912,ring
881,163,0,eff17c2b9b46f592fd7e230eaf4e0676,/images/df3d98b9-3dd7-4107-8d4a-ae1b7f247793.png,1200,1600,3,631,956,716,1092,red blood cell
882,34,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,927,945,1055,1074,trophozoite
882,38,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,431,1432,576,1546,trophozoite
882,41,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,517,603,616,767,trophozoite
882,57,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,607,156,795,286,trophozoite
882,58,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,247,1067,385,1183,trophozoite
882,59,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,1040,1120,1144,1321,trophozoite
882,60,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,292,313,390,474,trophozoite
882,61,1,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,295,1358,426,1498,trophozoite
882,43,0,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,0,664,101,780,red blood cell
882,5,0,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,96,414,206,522,red blood cell
882,28,0,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,182,1218,292,1322,red blood cell
882,17,0,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,961,492,1085,628,red blood cell
882,54,0,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,984,410,1093,519,red blood cell
882,56,0,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,374,288,482,402,red blood cell
882,45,0,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,943,1234,1054,1355,red blood cell
882,22,0,fb183f7548d65b4d7aa5d3518efe6c21,/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1200,1600,3,646,1441,748,1533,red blood cell
884,41,1,fcd2b53e1826188f7a4d84a1f76d79e2,/images/99b13257-b9d9-422f-8262-802da0bdc510.png,1200,1600,3,884,392,1054,551,trophozoite
884,50,1,fcd2b53e1826188f7a4d84a1f76d79e2,/images/99b13257-b9d9-422f-8262-802da0bdc510.png,1200,1600,3,411,745,570,887,difficult
884,46,0,fcd2b53e1826188f7a4d84a1f76d79e2,/images/99b13257-b9d9-422f-8262-802da0bdc510.png,1200,1600,3,418,988,556,1109,red blood cell
884,43,0,fcd2b53e1826188f7a4d84a1f76d79e2,/images/99b13257-b9d9-422f-8262-802da0bdc510.png,1200,1600,3,851,706,979,828,red blood cell
885,1,1,24c78c62994875f2d257b5178c9ce992,/images/28c96a4a-4549-4761-99e4-ace4ea7e7ac9.png,1200,1600,3,733,1063,869,1179,schizont
885,27,0,24c78c62994875f2d257b5178c9ce992,/images/28c96a4a-4549-4761-99e4-ace4ea7e7ac9.png,1200,1600,3,66,832,200,950,red blood cell
886,43,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,831,1245,982,1384,trophozoite
886,44,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,318,805,442,935,trophozoite
886,54,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,229,262,359,389,trophozoite
886,63,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,920,319,1057,449,trophozoite
886,64,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,509,1328,684,1480,trophozoite
886,65,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,222,1504,356,1600,trophozoite
886,66,1,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,625,96,746,233,trophozoite
886,61,0,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,29,781,143,880,red blood cell
886,34,0,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,190,17,314,149,red blood cell
886,17,0,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,119,640,214,739,red blood cell
886,35,0,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,539,945,640,1078,red blood cell
886,72,0,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,15,629,131,736,red blood cell
886,67,0,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,146,208,237,310,red blood cell
886,84,0,78406ac6f3007767deeba4400b52570f,/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1200,1600,3,314,490,404,584,red blood cell
889,52,1,16490afbb1293a6bcfe810a597f19260,/images/9842445c-5899-4189-9f2e-3a3a179fdad3.png,1200,1600,3,124,758,268,879,difficult
889,55,1,16490afbb1293a6bcfe810a597f19260,/images/9842445c-5899-4189-9f2e-3a3a179fdad3.png,1200,1600,3,983,1276,1108,1401,trophozoite
889,21,0,16490afbb1293a6bcfe810a597f19260,/images/9842445c-5899-4189-9f2e-3a3a179fdad3.png,1200,1600,3,613,672,732,802,red blood cell
889,20,0,16490afbb1293a6bcfe810a597f19260,/images/9842445c-5899-4189-9f2e-3a3a179fdad3.png,1200,1600,3,195,869,316,975,red blood cell
